tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,PULocationID,DOLocationID,payment_type,fare_amount,tip_amount,total_amount
1610836521,1610837335,1,7.59,LaGuardia Airport,Yorkville East,Credit Card,21.5,4.0,35.42
1610119693,1610119895,5,0.87,Lincoln Square East,Central Park,Credit Card,5.0,1.66,9.96
1612096929,1612097666,1,2.14,Upper East Side South,Garment District,Cash,10.0,0.0,13.3
1611587289,1611587636,1,0.75,Flatiron,Meatpacking/West Village West,Credit Card,5.5,1.76,10.56
1609870890,1609871496,1,1.49,Midtown North,Lenox Hill West,Credit Card,8.5,2.56,15.36
1610171220,1610171611,2,1.59,East Village,Penn Station/Madison Sq West,Cash,7.5,0.0,11.3
1610299675,1610301069,1,5.0,Central Park,Hamilton Heights,Credit Card,19.0,4.45,26.75
1611251745,1611252763,1,2.8,Lincoln Square East,Morningside Heights,Cash,13.5,0.0,17.8
1610639319,1610640470,1,3.75,Gramercy,Upper East Side North,Cash,15.0,0.0,18.3
1609957742,1609959993,1,16.9,JFK Airport,Williamsburg (South Side),Credit Card,52.0,14.3,71.6
1610892371,1610892971,1,2.9,Lenox Hill West,Kips Bay,Credit Card,11.0,2.85,17.15
1610020535,1610021491,2,3.3,Lincoln Square East,Greenwich Village North,Credit Card,13.5,2.7,20.0
1610183622,1610184326,1,2.48,Lincoln Square East,Lenox Hill West,Credit Card,10.5,2.76,16.56
1611066316,1611067231,1,2.67,Upper East Side South,Union Sq,Cash,12.0,0.0,15.3
1611600434,1611600923,1,1.7,Midtown East,Penn Station/Madison Sq West,No charge,8.0,0.0,12.3
1609912513,1609912745,1,1.25,Clinton East,Lincoln Square East,Credit Card,5.5,1.86,11.16
1609509612,1609509783,1,1.0,Flatiron,West Village,Credit Card,5.0,2.2,10.5
1610106984,1610107914,1,4.1,Murray Hill,East Harlem North,Cash,14.5,0.0,17.8
1610004104,1610004243,1,0.0,Midtown East,Midtown East,No charge,2.5,0.0,5.8
1611397042,1611397888,1,3.36,Bloomingdale,Times Sq/Theatre District,Credit Card,13.5,3.36,20.16
1611524476,1611525139,1,2.6,Penn Station/Madison Sq West,Lincoln Square West,Credit Card,10.5,2.75,16.55
1610318001,1610318446,1,3.28,JFK Airport,South Ozone Park,Cash,11.5,0.0,12.8
1611617932,1611617943,1,0.0,Elmhurst,Elmhurst,Credit Card,31.0,0.05,31.35
1610612487,1610612684,1,0.44,Sutton Place/Turtle Bay North,Sutton Place/Turtle Bay North,Credit Card,4.0,1.46,8.76
1611843297,1611843757,1,1.7,Upper East Side North,East Harlem North,Credit Card,8.0,2.25,13.55
1610283186,1610283699,1,1.6,Upper West Side South,Yorkville East,Credit Card,8.0,2.0,13.3
1611855821,1611856069,1,1.2,Upper East Side South,Murray Hill,Credit Card,5.5,0.0,9.8
1611078777,1611079423,2,1.8,East Village,Midtown South,Credit Card,9.0,2.0,15.3
1611668814,1611669423,1,1.8,Hudson Sq,East Chelsea,Credit Card,9.0,2.45,14.75
1611911761,1611912141,2,1.17,Garment District,Midtown Center,Credit Card,6.5,1.0,10.8
1610983800,1610986002,1,6.9,West Chelsea/Hudson Yards,Williamsburg (North Side),Cash,29.5,0.0,32.8
1609767949,1609768250,1,1.1,East Village,Kips Bay,Cash,6.0,0.0,9.3
1610224322,1610225579,2,12.39,JFK Airport,Middle Village,Credit Card,34.5,7.16,42.96
1611933704,1611934168,1,1.0,Upper East Side North,Manhattan Valley,Credit Card,7.0,3.09,13.39
1609856547,1609857125,1,1.32,Central Harlem,East Harlem North,Credit Card,8.0,2.0,10.8
1609855134,1609855523,1,1.0,Upper East Side South,Sutton Place/Turtle Bay North,Cash,6.5,0.0,9.8
1609704537,1609704555,1,0.0,East Tremont,East Tremont,Credit Card,10.0,2.0,12.3
1611072030,1611075580,1,0.0,Bedford,Coney Island,Credit Card,37.2,0.0,38.0
1610729711,1610730105,1,0.92,Midtown North,Lincoln Square East,Credit Card,6.5,2.16,12.96
1611522636,1611524942,1,35.0,JFK Airport,NA,Credit Card,135.5,34.2,171.0
1611309104,1611309640,1,2.19,Upper West Side North,Midtown North,Cash,9.0,0.0,12.3
1610805530,1610805822,0,1.0,Clinton East,Penn Station/Madison Sq West,Cash,5.5,0.0,8.8
1611933693,1611935580,1,5.62,NV,Sunnyside,Credit Card,21.5,3.0,27.8
1611332439,1611332987,1,1.4,Central Park,Midtown Center,No charge,8.0,0.0,12.3
1609926528,1609926803,1,0.5,Upper East Side North,Yorkville West,Credit Card,4.5,2.0,9.8
1609927194,1609928698,1,8.12,Upper East Side North,TriBeCa/Civic Center,Credit Card,26.0,3.33,32.63
1609853524,1609854619,1,3.1,Lenox Hill West,East Harlem North,Cash,13.5,0.0,16.8
1611308691,1611309071,1,0.76,Upper East Side South,Upper East Side North,Credit Card,6.0,2.0,11.3
1612126355,1612126543,1,1.16,East Chelsea,Clinton East,Credit Card,5.0,2.64,11.44
1610465463,1610465967,5,1.59,Midtown Center,Gramercy,Credit Card,8.0,3.39,14.69
1610447084,1610448258,1,3.6,Upper East Side North,East Chelsea,Credit Card,15.5,2.5,21.3
1611494271,1611495113,1,2.9,Midtown North,East Village,Credit Card,12.5,3.15,18.95
1611768736,1611769321,4,1.94,East Village,East Chelsea,Credit Card,8.5,3.84,16.64
1611180539,1611180729,1,1.1,TriBeCa/Civic Center,Financial District South,Cash,5.5,0.0,9.3
1610196796,1610197064,1,1.0,Clinton East,Lincoln Square East,Credit Card,5.5,1.75,10.55
1609512225,1609512740,1,3.03,Lenox Hill West,Queensbridge/Ravenswood,Cash,10.5,0.0,13.8
1609837142,1609838250,1,4.48,Midtown South,East Harlem North,Cash,16.0,0.0,19.3
1610805015,1610805320,1,0.8,Flatiron,East Chelsea,Credit Card,5.5,1.75,10.55
1609831933,1609832186,3,0.42,Central Park,Upper East Side South,Cash,4.5,0.0,7.8
1610477319,1610478346,1,3.59,Garment District,Long Island City/Hunters Point,Credit Card,14.5,3.76,22.56
1609842154,1609842864,0,2.3,Central Park,Penn Station/Madison Sq West,Credit Card,10.5,4.0,17.8
1609751101,1609752296,2,3.5,Murray Hill,Upper West Side South,Credit Card,15.5,3.0,21.8
1609594823,1609595389,1,1.52,Upper West Side North,Upper East Side North,Credit Card,8.5,2.36,14.16
1609467492,1609467949,2,2.1,Clinton East,Upper West Side North,Credit Card,9.0,2.56,15.36
1610210113,1610210707,2,1.82,Midtown Center,Lenox Hill West,Credit Card,9.0,2.46,14.76
1610885002,1610885754,3,2.0,East Harlem North,Hamilton Heights,Cash,10.0,0.0,10.8
1611168259,1611168672,1,3.51,Central Harlem North,East Harlem South,Cash,11.0,0.0,12.8
1610264122,1610264755,1,1.81,Lenox Hill East,Midtown East,Cash,9.5,0.0,12.8
1609873821,1609874177,1,1.4,Upper East Side North,Upper East Side South,Cash,6.5,0.0,10.8
1611734206,1611735313,1,2.91,Yorkville West,Upper West Side South,Credit Card,13.5,2.0,18.8
1611149543,1611150987,1,7.8,UN/Turtle Bay South,Hamilton Heights,Credit Card,25.5,5.76,34.56
1611586414,1611587668,1,4.87,Sutton Place/Turtle Bay North,Steinway,Credit Card,17.5,5.2,26.0
1610998354,1610998443,1,0.29,Lincoln Square West,Lincoln Square West,Cash,3.0,0.0,6.3
1610460225,1610460864,2,2.13,Midtown Center,Union Sq,Credit Card,9.5,2.56,15.36
1611451980,1611452581,1,2.0,East Village,Flatiron,Credit Card,9.0,3.84,16.64
1610955024,1610955536,1,2.82,Times Sq/Theatre District,Yorkville West,Credit Card,10.0,3.99,17.29
1609681229,1609681451,1,0.69,Greenwich Village South,West Village,Credit Card,4.5,1.56,9.36
1610132303,1610134042,2,12.7,Clinton East,Briarwood/Jamaica Hills,Credit Card,37.0,6.58,54.0
1609781894,1609782278,1,2.0,Kips Bay,Lenox Hill West,Credit Card,8.0,2.0,14.3
1610011116,1610011612,1,1.7,Lincoln Square East,Midtown South,Credit Card,8.0,0.5,11.8
1611648938,1611649242,1,1.33,Upper East Side South,Midtown Center,Credit Card,6.0,1.86,11.16
1609754486,1609755146,1,2.24,Central Park,Yorkville West,Cash,10.0,0.0,13.3
1611924441,1611925011,1,1.21,Lenox Hill West,Upper East Side North,Credit Card,8.0,2.83,14.13
1612034240,1612034290,1,0.04,JFK Airport,JFK Airport,No charge,-52.0,0.0,-52.8
1611354445,1611356927,1,21.56,JFK Airport,Manhattan Valley,Credit Card,59.0,13.28,79.7
1611362364,1611362833,2,1.67,East Village,West Village,Credit Card,7.5,2.26,13.56
1611038865,1611039158,2,1.2,Midtown East,Kips Bay,Credit Card,6.0,1.0,10.3
1611063160,1611063943,1,2.3,Upper East Side South,Gramercy,Credit Card,10.5,2.75,16.55
1611239169,1611241071,1,3.39,Manhattan Valley,Lenox Hill West,Credit Card,20.5,5.95,29.75
1609868623,1609869139,1,1.6,Upper East Side South,Yorkville West,Credit Card,8.0,2.45,14.75
1611264236,1611264661,5,1.68,Gramercy,Midtown East,Cash,8.0,0.0,11.8
1610555810,1610556181,3,1.49,Upper East Side South,East Harlem South,Credit Card,7.0,1.2,12.5
1610550000,1610550344,1,0.7,Midtown Center,Midtown East,No charge,-5.5,0.0,-8.8
1610037333,1610038028,2,3.36,Manhattan Valley,Clinton West,Credit Card,13.0,3.46,20.76
1610186704,1610189180,0,5.1,East Harlem North,East Harlem North,Credit Card,25.5,0.0,28.8
1609956597,1609956863,1,0.61,Yorkville West,East Harlem South,Credit Card,4.5,1.76,10.56
1610056521,1610057076,1,2.54,Yorkville West,UN/Turtle Bay South,Credit Card,9.5,1.5,14.8
1610444630,1610445304,1,1.3,Penn Station/Madison Sq West,West Chelsea/Hudson Yards,Credit Card,8.5,2.35,14.15
1611343703,1611344580,4,2.8,Greenwich Village North,Midtown East,Credit Card,12.0,0.0,16.3
1610703657,1610704329,1,1.8,Clinton East,Murray Hill,Credit Card,9.0,2.45,14.75
1611654374,1611654848,1,1.24,Midtown East,Clinton West,Credit Card,7.5,0.0,10.8
1611769453,1611770258,1,1.65,East Harlem North,Manhattanville,Credit Card,10.0,0.0,11.8
1611524978,1611525658,1,1.94,Upper East Side North,Upper West Side South,Cash,10.0,0.0,13.8
1611251450,1611252165,0,1.9,Midtown East,Long Island City/Hunters Point,Credit Card,9.5,2.75,16.55
1611257966,1611258529,1,1.6,Midtown East,Clinton East,Cash,8.0,0.0,12.3
1610890320,1610891085,1,3.2,Manhattan Valley,Hamilton Heights,Credit Card,12.0,3.8,16.6
1610200741,1610201086,1,0.86,Murray Hill,Midtown South,Credit Card,6.0,1.86,11.16
1612022330,1612022834,1,1.3,Central Park,Upper East Side South,Credit Card,8.0,2.25,13.55
1611491946,1611492611,1,1.9,Sutton Place/Turtle Bay North,Midtown Center,Cash,9.5,0.0,12.8
1609874620,1609875604,1,3.98,Hudson Sq,Upper East Side South,Credit Card,14.5,3.76,22.56
1611494301,1611495081,2,2.27,Bloomingdale,Lincoln Square West,Credit Card,10.5,0.01,13.81
1610552333,1610552661,1,0.9,East Harlem North,East Harlem South,Credit Card,5.5,1.25,7.55
1609748660,1609748880,1,0.92,Upper West Side North,Manhattan Valley,Credit Card,5.0,1.24,9.54
1611083720,1611083885,1,0.4,LaGuardia Airport,LaGuardia Airport,Cash,4.0,0.0,5.8
1610953932,1610954170,1,0.8,Penn Station/Madison Sq West,West Chelsea/Hudson Yards,Cash,5.0,0.0,8.3
1609594466,1609595145,4,1.66,Boerum Hill,Brooklyn Heights,Credit Card,9.5,2.06,12.36
1611323206,1611323761,1,1.17,Lenox Hill East,Upper East Side North,Cash,7.5,0.0,10.8
1610634599,1610635651,1,3.04,Upper West Side North,Clinton East,Credit Card,13.5,5.0,21.8
1609859993,1609860294,2,1.0,Central Park,Central Park,Credit Card,6.0,1.58,10.88
1609998374,1609998761,1,0.89,Garment District,Murray Hill,Credit Card,6.5,0.0,10.3
1609963245,1609963507,1,0.7,Greenwich Village South,Lower East Side,Credit Card,5.0,1.75,10.55
1611845583,1611845948,1,1.03,Union Sq,East Chelsea,Cash,6.0,0.0,9.3
1610029509,1610029798,1,1.0,Midtown Center,Garment District,Credit Card,5.5,1.76,10.56
1611273510,1611274175,1,3.3,Lenox Hill West,Roosevelt Island,Credit Card,12.0,3.95,19.75
1609654205,1609654610,1,1.71,Midtown East,Upper East Side South,Cash,7.5,0.0,11.3
1610974352,1610975379,1,4.12,NV,West Chelsea/Hudson Yards,Credit Card,15.5,3.0,21.8
1611566629,1611567339,2,2.2,East Village,Sutton Place/Turtle Bay North,Credit Card,10.0,3.32,16.62
1610458485,1610460301,1,6.2,East Chelsea,Williamsburg (North Side),Credit Card,24.0,6.8,34.1
1611157771,1611157985,1,0.55,UN/Turtle Bay South,Murray Hill,Credit Card,4.5,1.56,9.36
1610448453,1610448765,1,1.01,Flatiron,Greenwich Village South,Credit Card,6.0,2.33,11.63
1611220150,1611220428,2,1.15,Manhattan Valley,Upper West Side South,Credit Card,5.5,1.0,9.8
1610428716,1610428991,1,1.94,West Chelsea/Hudson Yards,Lincoln Square East,Cash,7.0,0.0,10.8
1611239335,1611240266,1,2.3,Murray Hill,Upper East Side North,Credit Card,11.5,3.7,18.5
1611646465,1611646662,1,0.75,Penn Station/Madison Sq West,Union Sq,Credit Card,4.5,2.34,10.14
1612035403,1612035634,1,0.4,Times Sq/Theatre District,Clinton East,Credit Card,7.0,1.0,8.3
1612097410,1612097866,1,2.14,Lenox Hill West,UN/Turtle Bay South,Credit Card,8.5,1.0,12.8
1610518085,1610518275,4,0.56,Midtown Center,Midtown Center,Credit Card,4.0,0.0,7.3
1610826534,1610907744,1,4.25,Penn Station/Madison Sq West,East Harlem South,Cash,14.5,0.0,17.8
1611729983,1611730349,1,0.86,Upper East Side South,Lenox Hill East,Credit Card,6.0,2.32,11.62
1609788213,1609789336,1,4.85,Lincoln Square East,Hamilton Heights,Credit Card,18.5,4.56,27.36
1609583277,1609583596,1,1.58,Yorkville West,East Harlem North,Credit Card,6.5,2.94,12.74
1609704287,1609704678,1,1.54,Kips Bay,Garment District,Credit Card,7.0,20.0,30.3
1610965650,1610965983,2,1.04,Clinton East,Midtown Center,Credit Card,6.0,2.32,11.62
1610287806,1610288462,1,2.1,Upper East Side North,Lincoln Square East,Credit Card,10.0,2.0,15.3
1609767374,1609767724,1,0.9,Upper East Side North,Upper East Side South,Cash,6.0,0.0,9.3
1611237272,1611238085,1,1.93,Upper West Side South,Yorkville West,Credit Card,10.5,2.76,16.56
1610801857,1610802233,2,1.4,Lincoln Square West,West Chelsea/Hudson Yards,Credit Card,7.0,2.05,12.35
1611318756,1611318914,1,0.58,Midtown East,Midtown East,Credit Card,4.0,1.46,8.76
1611329003,1611329925,1,2.54,Union Sq,Sutton Place/Turtle Bay North,Credit Card,12.0,3.83,19.13
1610809459,1610809731,1,1.2,Yorkville West,Lenox Hill West,Credit Card,6.0,1.86,11.16
1611326260,1611327065,1,2.5,Midtown South,Lenox Hill East,Credit Card,11.0,2.85,17.15
1611146026,1611146615,4,1.46,Upper East Side North,Upper East Side South,Credit Card,8.5,2.36,14.16
1611258929,1611259140,1,1.16,Upper East Side South,Upper East Side North,Credit Card,5.5,1.0,10.8
1610707108,1610708578,1,6.82,Financial District North,Central Park,Cash,24.5,0.0,27.8
1611938829,1611938841,1,0.0,Garment District,Garment District,Dispute,-52.0,0.0,-59.8
1610052244,1610052946,1,2.39,Greenwich Village South,East Chelsea,Credit Card,11.0,2.96,17.76
1611092960,1611093277,1,0.98,Yorkville West,Lenox Hill East,Credit Card,6.0,0.98,10.78
1611795248,1611795492,1,0.86,Manhattan Valley,Upper West Side North,Credit Card,5.0,1.76,10.56
1611665710,1611666195,1,1.63,Upper East Side South,Lincoln Square East,Credit Card,8.0,2.83,14.13
1609873236,1609874182,1,6.53,Kips Bay,Cobble Hill,Credit Card,20.0,4.86,29.16
1610062559,1610063955,1,12.3,Lenox Hill West,Jamaica Estates,Credit Card,34.0,4.0,41.8
1611226158,1611226725,1,1.3,Murray Hill,Upper East Side South,Credit Card,8.0,2.26,13.56
1610293048,1610294021,1,3.94,Manhattan Valley,Yorkville West,Credit Card,14.5,3.06,18.36
1611144608,1611144865,2,1.14,Upper East Side South,Lincoln Square East,Cash,5.5,0.0,8.8
1611768110,1611768297,1,0.74,Upper West Side North,Upper West Side South,Credit Card,4.5,1.76,10.56
1611333773,1611334525,1,1.5,Upper West Side North,Morningside Heights,Credit Card,9.0,2.7,13.5
1610299344,1610300631,2,6.8,East Harlem North,East Chelsea,Credit Card,23.0,5.45,32.75
1610657906,1610658617,1,5.98,Midtown East,Williamsburg (North Side),Credit Card,17.5,5.48,32.9
1611246842,1611248202,1,5.3,Manhattan Valley,Washington Heights North,Credit Card,18.5,5.05,25.35
1610054832,1610055907,1,4.46,East Village,Stuyvesant Heights,Credit Card,17.0,6.24,27.04
1611080578,1611081252,1,2.41,Midtown Center,Upper West Side North,Credit Card,10.0,1.43,15.73
1611654627,1611655265,6,3.55,Manhattan Valley,Lincoln Square West,Credit Card,13.0,4.08,20.38
1610629601,1610629896,1,0.65,Penn Station/Madison Sq West,Midtown South,Cash,5.0,0.0,8.3
1611664857,1611665632,1,1.77,Manhattan Valley,Upper East Side North,Cash,8.5,0.0,11.8
1609766711,1609766871,2,0.4,Midtown Center,Midtown Center,Cash,4.0,0.0,7.3
1610344139,1610344511,1,2.24,Gramercy,Midtown North,Credit Card,8.0,1.0,12.8
1609953993,1609955314,1,2.8,Hamilton Heights,East Harlem North,Cash,15.0,0.0,16.8
1609520313,1609520573,3,0.89,Midtown South,East Chelsea,Credit Card,5.0,1.86,11.16
1611308336,1611309580,1,2.2,Upper West Side South,Lenox Hill West,Credit Card,14.0,3.45,20.75
1611858396,1611859044,1,1.7,Upper West Side South,Manhattan Valley,Credit Card,9.0,2.66,15.96
1611839061,1611839764,1,2.57,Upper West Side South,Upper East Side North,Credit Card,11.0,1.5,15.8
1611055207,1611055517,1,0.72,Sutton Place/Turtle Bay North,Midtown North,Cash,5.0,0.0,8.3
1611165590,1611166687,1,3.6,Financial District North,Clinton East,Cash,15.0,0.0,19.3
1611575327,1611576088,1,1.78,East Harlem South,Upper West Side South,Cash,10.0,0.0,13.3
1611412919,1611413406,1,1.61,Manhattan Valley,Manhattan Valley,Credit Card,8.0,1.28,10.08
1610237801,1610238378,1,3.51,Gramercy,Yorkville West,Credit Card,11.5,2.7,18.0
1611503141,1611503609,1,1.5,Union Sq,Murray Hill,Credit Card,7.5,2.15,12.95
1611216906,1611217471,0,1.1,Upper East Side North,Yorkville East,Credit Card,7.5,2.15,12.95
1610139137,1610139293,1,0.7,Murray Hill,Gramercy,Credit Card,4.5,2.0,10.3
1610244466,1610244798,1,1.71,East Harlem South,Upper East Side North,Cash,7.0,0.0,10.8
1611416061,1611416910,1,2.5,Stuy Town/Peter Cooper Village,Times Sq/Theatre District,Credit Card,11.5,2.95,17.75
1612028905,1612029791,1,2.3,Sutton Place/Turtle Bay North,East Chelsea,Credit Card,11.5,2.96,17.76
1610702442,1610703272,1,2.73,Lincoln Square West,Midtown South,Credit Card,11.5,2.22,17.02
1609933000,1609933425,5,1.29,East Village,Alphabet City,Credit Card,7.0,1.7,12.0
1610103545,1610103980,1,1.04,Upper West Side North,Lincoln Square East,Cash,6.5,0.0,9.8
1610835014,1610835585,2,4.65,Yorkville West,Highbridge,Cash,14.5,0.0,18.3
1609877150,1609878103,2,3.4,East Harlem North,Central Harlem North,Cash,14.0,0.0,15.3
1609501795,1609502255,1,2.47,Upper East Side South,Gramercy,Credit Card,9.0,3.69,15.99
1611233539,1611234542,1,3.33,Upper East Side South,Manhattan Valley,Credit Card,13.5,3.36,20.16
1611600319,1611600801,1,1.35,Central Park,Upper East Side North,Credit Card,7.5,1.0,12.8
1611270332,1611272724,1,0.0,Clinton East,East New York,Credit Card,46.2,0.0,47.0
1610278521,1610278735,2,0.94,Yorkville West,Lenox Hill West,Credit Card,5.0,1.24,9.54
1611999559,1612000857,1,6.64,Central Harlem,Little Italy/NoLiTa,Credit Card,21.5,4.96,29.76
1611763602,1611765169,1,5.54,Clinton West,Central Harlem North,Cash,21.0,0.0,24.3
1610286396,1610286851,3,1.43,Upper West Side North,Bloomingdale,Credit Card,7.5,1.5,12.3
1611862609,1611863134,1,1.46,Midtown East,Lenox Hill West,Credit Card,8.0,2.46,14.76
1610214496,1610215024,1,1.92,Midtown North,Flatiron,Credit Card,8.5,1.18,12.98
1611651098,1611651401,2,1.0,Upper East Side North,Lenox Hill West,Credit Card,6.0,1.0,10.3
1611758621,1611759178,5,0.94,Upper East Side South,Midtown East,Cash,7.0,0.0,10.3
1610521161,1610521380,1,0.53,Sutton Place/Turtle Bay North,Lenox Hill East,Credit Card,4.5,1.0,8.8
1611238249,1611239219,1,3.69,Lenox Hill West,Greenwich Village South,Credit Card,13.5,2.52,19.32
1610029527,1610029852,1,0.8,UN/Turtle Bay South,Midtown Center,Cash,5.5,0.0,8.8
1609506188,1609506494,1,1.21,Union Sq,Times Sq/Theatre District,Credit Card,6.0,2.3,11.6
1609841010,1609841344,1,0.91,Upper West Side South,Upper West Side North,Cash,6.0,0.0,9.3
1611252781,1611253179,1,1.56,Sutton Place/Turtle Bay North,Yorkville West,Credit Card,7.0,2.26,13.56
1611836050,1611836713,1,1.64,Lincoln Square East,Times Sq/Theatre District,Cash,9.0,0.0,12.3
1611129643,1611130773,3,3.45,Penn Station/Madison Sq West,Manhattan Valley,Credit Card,15.5,4.0,22.8
1611144924,1611145861,1,2.8,Upper East Side North,Central Harlem,Credit Card,12.5,3.95,19.75
1610369664,1610370043,1,1.48,Lenox Hill East,Upper East Side North,Credit Card,7.0,1.54,11.84
1611909357,1611909789,1,1.12,Lenox Hill East,Upper East Side North,Credit Card,7.0,2.06,12.36
1609753014,1609753282,1,0.87,Upper West Side North,Upper West Side South,Cash,5.5,0.0,8.8
1610645164,1610646628,3,3.54,Union Sq,Upper East Side South,Cash,17.5,0.0,21.8
1610367535,1610367804,1,0.81,Upper East Side North,Upper East Side North,Credit Card,5.5,1.76,10.56
1611645260,1611646236,1,4.68,Upper East Side North,Greenwich Village North,Credit Card,16.0,4.83,24.13
1611499516,1611499973,2,1.4,Upper West Side North,Upper East Side North,Credit Card,7.5,2.16,12.96
1612021863,1612024283,0,19.4,JFK Airport,Morrisania/Melrose,Cash,55.5,0.0,62.42
1611191436,1611191797,1,0.89,Murray Hill,Murray Hill,Cash,6.0,0.0,9.8
1610823675,1610824378,1,2.08,SoHo,Gramercy,Credit Card,9.5,2.56,15.36
1611994649,1611994914,1,2.73,Jamaica,Flushing Meadows-Corona Park,Cash,52.0,0.0,52.8
1610365914,1610366340,1,1.46,Lenox Hill West,Upper East Side North,Cash,7.5,0.0,10.8
1609778340,1609778686,1,1.6,East Harlem South,Central Harlem,Cash,7.0,0.0,8.8
1610056203,1610056809,1,2.65,Garment District,Upper East Side North,Credit Card,10.5,1.2,15.5
1610993432,1610994233,1,3.3,West Village,Lincoln Square East,Credit Card,12.5,3.15,18.95
1610350200,1610350471,1,0.87,Kips Bay,Murray Hill,Credit Card,5.5,1.0,9.8
1612096044,1612096494,1,1.6,Murray Hill,Greenwich Village North,Credit Card,7.5,2.15,12.95
